LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
h_func_val =  strength*np.exp(-(deltak[:,0]**2 + deltak[:,1]**2 + deltak[:,2]**2)/(spread**2))
cost,Tzmultvalue,invtau_iso,strength,spread
4.995598293913267,0.025597559534870307,5.000012293082335,6.000002159937472,0.20220887310215876
4.99559831961272,0.025597559534870307,5.000012283082335,6.000002169937472,0.20220887310215876
4.995597998364141,0.025597559534870307,5.000012283082335,6.000002159937472,0.20220888310215876
4.995225576019692,0.02559396365795545,5.000013631547469,6.00000227858625,0.2022244870937456
4.995225002216593,0.025593973657955453,5.000013631547469,6.00000227858625,0.2022244870937456
4.995225548452437,0.02559396365795545,5.0000136415474685,6.00000227858625,0.2022244870937456
4.995225573697182,0.02559396365795545,5.000013631547469,6.00000228858625,0.2022244870937456
4.995225263405452,0.02559396365795545,5.000013631547469,6.00000227858625,0.2022244970937456
4.994239732050501,0.0255886704477073,5.000017813199043,6.000002645576196,0.2022728470979571
4.994238441776695,0.0255886804477073,5.000017813199043,6.000002645576196,0.2022728470979571
4.994239705427872,0.0255886704477073,5.000017823199043,6.000002645576196,0.2022728470979571
4.994239729923459,0.0255886704477073,5.000017813199043,6.000002655576196,0.2022728470979571
4.99423943756118,0.0255886704477073,5.000017813199043,6.000002645576196,0.2022728570979571
4.991666354198123,0.025581666574692553,5.000029720317204,6.000003689284245,0.20241046977795907
4.991663906721403,0.025581676574692555,5.000029720317204,6.000003689284245,0.20241046977795907
4.991666329113169,0.025581666574692553,5.000029730317204,6.000003689284245,0.20241046977795907
4.991666352386359,0.025581666574692553,5.000029720317204,6.000003699284245,0.20241046977795907
4.991666089002393,0.025581666574692553,5.000029720317204,6.000003689284245,0.20241047977795906
4.984916680283375,0.025574329590617857,5.00006255599825,6.000006565596156,0.20278986791868384
4.98491235136862,0.025574339590617858,5.00006255599825,6.000006565596156,0.20278986791868384
4.984916657728972,0.025574329590617857,5.00006256599825,6.000006565596156,0.20278986791868384
4.984916678985426,0.025574329590617857,5.00006255599825,6.000006575596156,0.20278986791868384
4.984916462887518,0.025574329590617857,5.00006255599825,6.000006565596156,0.20278987791868383
4.967312494700772,0.025573017947460135,5.000150869987513,6.000014298805684,0.20381011114157443
4.96730511090041,0.025573027947460136,5.000150869987513,6.000014298805684,0.20381011114157443
4.967312476331448,0.025573017947460135,5.000150879987513,6.000014298805684,0.20381011114157443
4.967312494249964,0.025573017947460135,5.000150869987513,6.000014308805684,0.20381011114157443
4.967312355892794,0.025573017947460135,5.000150869987513,6.000014298805684,0.20381012114157443
4.922282229341878,0.02559838835981049,5.000382285992185,6.0000345581435095,0.20648325608664422
4.922269907056758,0.025598398359810492,5.000382285992185,6.0000345581435095,0.20648325608664422
4.922282217918377,0.02559838835981049,5.000382295992185,6.0000345581435095,0.20648325608664422
4.92228223033692,0.02559838835981049,5.000382285992185,6.000034568143509,0.20648325608664422
4.922282222264102,0.02559838835981049,5.000382285992185,6.0000345581435095,0.20648326608664422
4.8164821224831655,0.025704705484675437,5.000944373341691,6.000083757616993,0.21297557896410563
4.816462147527907,0.025704715484675438,5.000944373341691,6.000083757616993,0.21297557896410563
4.816482122177071,0.025704705484675437,5.000944383341691,6.000083757616993,0.21297557896410563
4.816482126070508,0.025704705484675437,5.000944373341691,6.000083767616993,0.21297557896410563
4.816482338359555,0.025704705484675437,5.000944373341691,6.000083757616993,0.21297558896410562
4.615041395210997,0.02597480280237194,5.002022775454863,6.000178129939445,0.22543046241451742
4.6150118895947365,0.025974812802371943,5.002022775454863,6.000178129939445,0.22543046241451742
4.615041409245797,0.02597480280237194,5.002022785454863,6.000178129939445,0.22543046241451742
4.615041403115615,0.02597480280237194,5.002022775454863,6.000178139939445,0.22543046241451742
4.6150419375312,0.02597480280237194,5.002022775454863,6.000178129939445,0.2254304724145174
4.256035322983397,0.026456303365392203,5.003552241686288,6.000311913270945,0.24309193631470563
4.2559990640003225,0.026456313365392205,5.003552241686288,6.000311913270945,0.24309193631470563
4.256035348208361,0.026456303365392203,5.003552251686288,6.000311913270945,0.24309193631470563
4.256035336005103,0.026456303365392203,5.003552241686288,6.000311923270945,0.24309193631470563
4.256036169827188,0.026456303365392203,5.003552241686288,6.000311913270945,0.24309194631470563
3.4245066794206918,0.027456229132195864,5.006165047976754,6.000540143214213,0.27325166345772034
3.4244699636387494,0.027456239132195866,5.006165047976754,6.000540143214213,0.27325166345772034
