LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread
0.0006216092839999839,0.06695492069109193,4.939620028003972,130.11100634697274,0.1
0.0006216094215091111,0.06695493559225313,4.939620042905133,130.11100634697274,0.1
0.0006216094227374389,0.06695493559225313,4.939620028003972,130.1110063618739,0.1
0.0004389083887222273,0.043712920064188546,4.939851654889678,130.11103242880895,0.1
0.00043890829227520383,0.04371290516302735,4.939851654889678,130.11103242880895,0.1
0.00043890838795979754,0.043712920064188546,4.939851669790839,130.11103242880895,0.1
0.00043890838862444036,0.043712920064188546,4.939851654889678,130.11103244371012,0.1
0.00026156897299316667,0.009094962254991505,4.940334289716777,130.1110893955997,0.1
0.00026156902966338624,0.009094977156152699,4.940334289716777,130.1110893955997,0.1
0.0002615689729294452,0.009094962254991505,4.940334304617938,130.1110893955997,0.1
0.0002615689729711865,0.009094962254991505,4.940334289716777,130.11108941050085,0.1
0.0002668862854602261,0.010448827766797501,4.940177301556675,130.1110716706661,0.1
0.00026688622526050527,0.010448812865636307,4.940177301556675,130.1110716706661,0.1
0.0002668862853698669,0.010448827766797501,4.940177316457836,130.1110716706661,0.1
0.0002668862854352878,0.010448827766797501,4.940177301556675,130.11107168556725,0.1
0.00024132918547873695,0.00018791095155997438,4.940262742611814,130.11108131748932,0.1
0.00024132918711420565,0.00018792585272116823,4.940262742611814,130.11108131748932,0.1
0.00024132918552498744,0.00018791095155997438,4.940262757512976,130.11108131748932,0.1
0.00024132918546886637,0.00018791095155997438,4.940262742611814,130.11108133239048,0.1
0.0002413205809149153,7.684953624079172e-05,4.94025729247526,130.1110817155871,0.1
0.00024132058024594726,7.683463507959787e-05,4.94025729247526,130.1110817155871,0.1
0.00024132058096121612,7.684953624079172e-05,4.940257307376421,130.1110817155871,0.1
0.0002413205809050503,7.684953624079172e-05,4.94025729247526,130.11108173048825,0.1
0.00024131885065351526,1.0195080522443429e-07,4.940255764836475,130.11108226252824,0.1
0.00024131885064993018,8.704964403058663e-08,4.940255764836475,130.11108226252824,0.1
0.00024131885069980796,1.0195080522443429e-07,4.940255779737636,130.11108226252824,0.1
0.00024131885064364786,1.0195080522443429e-07,4.940255764836475,130.1110822774294,0.1
0.007267901704588036,0.24012440232598528,4.883255141575708,130.07222163170488,0.1
0.00726790020805505,0.2401243874248241,4.883255141575708,130.07222163170488,0.1
0.007267901666660733,0.24012440232598528,4.883255156476869,130.07222163170488,0.1
0.007267901703044202,0.24012440232598528,4.883255141575708,130.07222164660604,0.1
0.0017465040341714476,0.13969377369192734,4.885800399780626,130.07232523662648,0.1
0.0017465036751752568,0.13969375879076615,4.885800399780626,130.07232523662648,0.1
0.0017465040282080085,0.13969377369192734,4.885800414681787,130.07232523662648,0.1
0.001746504033732942,0.13969377369192734,4.885800399780626,130.07232525152764,0.1
0.0011317527943152674,0.10800023549264584,4.886326881342888,130.07236394940787,0.1
0.0011317525623897003,0.10800022059148465,4.886326881342888,130.07236394940787,0.1
0.001131752791041107,0.10800023549264584,4.886326896244049,130.07236394940787,0.1
0.0011317527940228795,0.10800023549264584,4.886326881342888,130.07236396430903,0.1
0.0004865610239551691,0.05015856400128841,4.8871780656775785,130.07243632579517,0.1
0.00048656091511482634,0.050158549100127216,4.8871780656775785,130.07243632579517,0.1
0.00048656102300334667,0.05015856400128841,4.88717808057874,130.07243632579517,0.1
0.0004865610238385779,0.05015856400128841,4.8871780656775785,130.07243634069633,0.1
0.0002415012951369892,0.0009827419403230161,4.887856718883896,130.07249771040156,0.1
0.0002415013038397261,0.00098275684148421,4.887856718883896,130.07249771040156,0.1
